n_estimators,max_depth,min_samples_split,min_samples_leaf,learning_rate,subsample,max_features,mean_absolute_error,mean_absolute_percentage_error,mean_squared_error,root_mean_squared_error,mean_squared_log_error,mean_r_squared,time_taken
100,7,2,1,0.1,0.8,log2,10.278808387774049,16.637904678315145,177.67871771793654,13.321264995308312,0.04405978144589688,0.6787846568591188,1.2603633403778076
200,7,5,2,0.1,1.0,sqrt,10.322582606871084,16.622696678450247,177.68522082675727,13.31985614489999,0.04415966391750653,0.6787636568115769,2.0002193450927734
150,3,5,2,0.2,0.8,sqrt,10.22258912934242,16.480906220368134,177.76657370260392,13.321988569717282,0.04534914263122491,0.6786364603241076,0.8915657997131348
150,3,5,2,0.2,0.8,log2,10.224554132568484,16.587454538339934,177.791790766374,13.329269722682692,0.04539737860821771,0.6786770304078085,0.983670711517334
200,3,5,1,0.2,0.8,log2,10.250345292667623,16.607697629147232,177.80276737506114,13.321788578283138,0.04572471866810985,0.6786234008508633,1.4986791610717773
150,3,2,1,0.1,0.8,sqrt,10.294327534634974,16.72274683971846,177.82538151781444,13.328206028936759,0.04397535439883365,0.6785174354242478,0.7321586608886719
150,3,10,2,0.1,0.8,sqrt,10.280082970938432,16.588546961905863,177.87189454129225,13.330479651362904,0.044170494956388084,0.6784390012888688,1.020447015762329
200,5,2,2,0.2,1.0,sqrt,10.344463921538594,16.641708839530473,177.8951575503973,13.32845655082033,0.045712693385495926,0.6782263797040831,1.0507862567901611
50,5,10,4,0.1,0.8,log2,10.305937745557618,16.899290115976168,177.91845183132915,13.32949333383591,0.04451493128923466,0.6783800272626426,0.2667117118835449
100,5,2,2,0.2,1.0,sqrt,10.24255377058589,16.441560374656202,178.0119331203973,13.331189389724296,0.0448078764564226,0.6782729553148996,0.9073131084442139
200,7,10,2,0.1,1.0,log2,10.356659941565168,16.49839931233903,178.05986908828413,13.340168042581752,0.04359177628815729,0.6779177586375909,1.85664701461792
200,3,2,2,0.2,1.0,sqrt,10.266527293833127,16.6922119148137,178.0781632405648,13.33578976142054,0.04656488692345597,0.6779906344200384,0.9285426139831543
50,7,2,1,0.1,0.8,sqrt,10.264238767391237,16.678883441194614,178.08088471329793,13.337428851537164,0.04376873686651205,0.6779935469039892,0.3623538017272949
100,3,10,2,0.2,1.0,log2,10.239259873950605,16.652020513353094,178.0961345434415,13.337323393407544,0.04552836941482947,0.6780199375852332,0.6135153770446777
200,3,10,1,0.2,0.8,sqrt,10.24770360051338,16.632448262043436,178.10000974871522,13.334883702326,0.045253585819316995,0.6778943622197569,1.9408049583435059
150,3,2,4,0.1,1.0,sqrt,10.260571498530163,16.638728271285785,178.12922625482472,13.33724463616139,0.044292052792365824,0.6779146815091054,0.6208257675170898
100,5,5,1,0.2,1.0,sqrt,10.266410541576677,16.477916843702182,178.13792537651912,13.341738126969725,0.044326833468762136,0.6779701231870188,0.8004865646362305
200,3,5,2,0.2,0.8,sqrt,10.280730249999667,16.684155848834784,178.13835473442973,13.34083757093806,0.05963637703257759,0.6778712797948708,1.9160830974578857
100,3,10,1,0.2,0.8,sqrt,10.280624814297946,16.535071203695207,178.15088644539983,13.341887637301472,0.04434253524248411,0.6779147917154609,0.7153844833374023
150,3,5,4,0.1,0.8,sqrt,10.282730535858413,16.60901109348886,178.18216813283883,13.339172015628918,0.04377751495398428,0.6778740491601087,0.8828451633453369
150,7,2,2,0.1,0.8,log2,10.330667413056394,16.65125689594715,178.18437962636455,13.347527271257638,0.04484476432257477,0.6778424178676546,1.5851037502288818
100,5,10,2,0.2,0.8,sqrt,10.301277374948906,16.53523469175725,178.20736406579593,13.337552937826217,0.04461113261410759,0.6778270308771269,0.7667858600616455
50,5,2,2,0.1,1.0,log2,10.319751893374216,16.811426617558148,178.22310529474606,13.344171325347673,0.04407105573008559,0.6777376566096993,0.2530791759490967
200,7,10,1,0.1,1.0,log2,10.343333384140191,16.715158670601816,178.22790049810618,13.342529930498126,0.04470584938543266,0.6776764538139488,1.882826805114746
100,3,10,4,0.1,1.0,sqrt,10.327414062945769,16.77160444481679,178.29409934113093,13.345176605588708,0.043856607983376775,0.6775820833087114,0.5589437484741211
50,7,10,2,0.2,1.0,log2,10.34229760324585,16.646355280223258,178.29759188703002,13.349464381217981,0.043950985234832554,0.6776446166157543,0.4165349006652832
200,3,2,2,0.2,1.0,log2,10.221858617117771,16.60301338082207,178.2978827299274,13.341680670227907,0.04809099026835996,0.6776374767440829,1.119704246520996
50,5,5,2,0.2,1.0,log2,10.181009944125526,16.53199839762727,178.304171023497,13.342588607910722,0.04483695593829207,0.677630700123143,0.27018165588378906
150,7,2,2,0.1,1.0,log2,10.369842256797764,16.72054500212716,178.3043833209427,13.347648973171228,0.044236734921711304,0.6775267444001638,1.3563144207000732
200,3,5,1,0.1,0.8,log2,10.276649851001448,16.6571070655446,178.32073752491772,13.344483761811986,0.04433018744069116,0.6776346806235592,1.482743263244629
50,5,2,1,0.1,0.8,sqrt,10.288673162540473,16.74169595734788,178.32707673835517,13.34007207527605,0.04367387816559143,0.6775744470176133,0.2661011219024658
50,5,10,2,0.1,0.8,log2,10.329546849856863,16.863392297616578,178.33002433338652,13.346992043002112,0.044090071225148735,0.6776003966811622,0.25454282760620117
200,5,5,2,0.1,0.8,log2,10.25108199072769,16.474967780956746,178.3742818784667,13.346417523308688,0.04425542354083763,0.6775592572704543,1.0446701049804688
50,5,10,4,0.1,0.8,sqrt,10.311057643811802,16.858552072288184,178.39468191637266,13.3477326078504,0.044276668716964805,0.6773097401783454,0.24996566772460938
150,3,2,4,0.1,0.8,log2,10.35213536377184,16.829649224369966,178.4198159111524,13.349968015702336,0.044634049927571064,0.677396471683499,0.9677367210388184
200,7,5,2,0.1,0.8,sqrt,10.346750767603929,16.503895670275636,178.45025605286247,13.35429690023472,0.04413576938608308,0.6772172713654883,1.7534337043762207
150,3,10,1,0.2,0.8,log2,10.215197346142293,16.47478777588841,178.46982939130797,13.347243081138686,0.0449196443346314,0.677256801403902,1.116854190826416
100,3,5,1,0.1,1.0,sqrt,10.340540770767147,16.851446108714935,178.50198701377573,13.350077207214266,0.04432997414091041,0.6772288555351094,0.6597986221313477
200,3,2,1,0.2,0.8,log2,10.285973531775175,16.62972731780684,178.51653730726412,13.352934134457067,0.05013087895411825,0.6770976378188193,0.9830596446990967
100,3,2,1,0.2,0.8,sqrt,10.264622456096317,16.523421259556255,178.51774111315092,13.348912166229344,0.04395829748525541,0.6772980139409628,0.5075874328613281
200,5,5,2,0.2,1.0,log2,10.446044420098552,16.752134194369397,178.54721432282523,13.354896775326727,0.04542050162983574,0.6770825918294463,1.1646277904510498
50,7,2,4,0.2,1.0,log2,10.28716902267088,16.404195863949276,178.56796112378402,13.349725601208661,0.04309638528230639,0.6770795683882211,0.5166580677032471
200,7,10,2,0.1,0.8,log2,10.347277376742428,16.5303556737899,178.6319939416341,13.359370436277942,0.043634620161901345,0.6769638302924421,1.970015287399292
150,3,10,2,0.2,1.0,sqrt,10.26855285579231,16.591159597941193,178.63574662936935,13.352754705843116,0.04537625792733972,0.6770136235071812,0.5745351314544678
50,5,2,2,0.2,0.8,log2,10.217220576388495,16.561251039872218,178.69839599148443,13.361718919848133,0.04424126745352392,0.676984867955105,0.25490498542785645
150,3,5,1,0.2,0.8,sqrt,10.185183743811262,16.54417209676709,178.70372023198075,13.363851816436874,0.045656081952836526,0.6768938275424288,0.8831629753112793
200,7,2,4,0.1,0.8,sqrt,10.325771774814001,16.436972914521213,178.7181460654868,13.358167577275703,0.04386571903834916,0.6769324640918113,1.9152510166168213
100,3,5,4,0.2,1.0,sqrt,10.1956112750573,16.492887204149827,178.72283680890123,13.357445494277437,0.04499540147217764,0.6768610892587237,0.5498838424682617
50,3,5,2,0.2,1.0,log2,10.36101292603182,16.852701568534545,178.74095447683547,13.366058444395467,0.04461952992211049,0.6768491037259527,0.18634772300720215
200,3,2,2,0.1,0.8,log2,10.290776007818582,16.63687550182807,178.75393552458075,13.362751042238552,0.04488556954976502,0.6768842013784366,1.0834522247314453
150,3,5,2,0.1,1.0,sqrt,10.307591429669609,16.694856796238156,178.76324043304072,13.359354020907139,0.04517850025484134,0.6767341937791467,0.7335989475250244
150,3,2,1,0.1,1.0,sqrt,10.275265562380692,16.667188688410604,178.77619793243184,13.36142088286002,0.04438790491453355,0.6768077793645445,0.6623008251190186
100,3,10,4,0.2,0.8,log2,10.302992993689767,16.65037582053432,178.77648541801517,13.358982455324483,0.044012465729098706,0.6768781930164887,0.5984466075897217
50,7,2,4,0.2,0.8,sqrt,10.300886161594608,16.582184495867153,178.78717567967925,13.356143673234673,0.04403331760859776,0.6768026294924647,0.4932839870452881
150,3,10,4,0.1,0.8,log2,10.305785040323451,16.635344797803647,178.84081101037862,13.365452417221443,0.04360912752809164,0.6767315363308872,0.8670740127563477
200,3,2,1,0.2,1.0,sqrt,10.22825069105883,16.57805852092301,178.85977076576833,13.357836919374611,0.044975890287659435,0.6766120177570208,0.8991544246673584
200,7,10,1,0.1,1.0,sqrt,10.363757418962884,16.61968024491338,178.91681970586606,13.36193976058467,0.04404081576829984,0.67647289933656,1.9299120903015137
200,7,10,4,0.1,0.8,log2,10.348560939238464,16.538776556339208,178.96052846392587,13.366359365590412,0.04415043333755396,0.6765996575878408,1.9671480655670166
100,3,5,1,0.2,0.8,sqrt,10.303439451409417,16.671069812869753,178.97431013892282,13.365655773602862,0.0448029812006937,0.6765624197138715,0.5160844326019287
200,3,5,2,0.2,0.8,log2,10.252310068686315,16.53687953809747,178.99546723216503,13.36952360785964,0.06749571122410926,0.6763216663229454,1.9669549465179443
100,3,5,2,0.2,0.8,sqrt,10.29703395328702,16.661592989937102,178.99703000130634,13.375122680919793,0.045015725066966675,0.6764290861593819,0.6792511940002441
100,3,2,4,0.2,0.8,sqrt,10.260363908202716,16.528334918228573,179.10938187342416,13.373161279199493,0.04464135490988815,0.6761470590277827,0.7172462940216064
200,3,10,2,0.2,0.8,log2,10.290968241530326,16.593998252084834,179.11312487043517,13.375670119672776,0.0465530180486882,0.6762660239791961,2.0709967613220215
100,7,2,1,0.1,0.8,sqrt,10.275964393817368,16.540176935936977,179.13664975195312,13.372830218578935,0.04388587396162831,0.6762614822844505,1.0686821937561035
100,3,5,1,0.2,1.0,log2,10.330206000195389,16.80901027973246,179.142530464333,13.376552929165324,0.045292734648133756,0.6761606030398054,0.5037438869476318
200,3,10,4,0.2,0.8,sqrt,10.334425431767087,16.667267643044045,179.16472771753652,13.379917945725424,0.04628978357467418,0.6761309476315057,1.962770700454712
150,3,5,2,0.1,0.8,sqrt,10.308019502637997,16.693239902361192,179.26087800078162,13.38360081270478,0.0443993099463497,0.6758235794383365,0.9048912525177002
150,5,10,2,0.2,1.0,sqrt,10.42526408560555,16.767225964731733,179.38681121869678,13.38487297136607,0.04511688433376894,0.6756168113713994,1.1161911487579346
50,5,5,1,0.2,0.8,log2,10.261243240324418,16.646160576284288,179.3884789763412,13.375740168919709,0.046038318099584655,0.6757027791192896,0.2503013610839844
150,3,10,4,0.2,0.8,sqrt,10.244768909048577,16.50034168348921,179.40747211743974,13.382280818466285,0.044548081106272786,0.6757403452830074,0.8184442520141602
150,3,5,4,0.1,0.8,log2,10.280473094624266,16.568353077814454,179.4302658006431,13.381401771339835,0.04378505370357301,0.6756709229803465,0.9170534610748291
100,3,10,2,0.1,0.8,log2,10.372639962835622,16.819629585145453,179.43154717712983,13.390470203701819,0.04402305856554754,0.6754962581879711,0.6514813899993896
200,7,10,2,0.1,1.0,sqrt,10.322813688896357,16.404151735693336,179.4581718354379,13.391926095412462,0.043471020015041925,0.6754143403844839,1.9067113399505615
50,5,5,1,0.2,0.8,sqrt,10.299110911678937,16.619697020937586,179.46759937598534,13.384734204448034,0.04415821801503579,0.6752849902961481,0.2507319450378418
100,5,5,1,0.2,1.0,log2,10.323383121155407,16.651399326661043,179.4756299858967,13.38656186205768,0.045350328965483216,0.6755711545094638,0.8330457210540771
50,5,10,2,0.2,0.8,sqrt,10.294438940041044,16.499322265323777,179.48748098263792,13.394323390700517,0.04378579528186564,0.6754116083624611,0.26645898818969727
100,3,10,2,0.2,0.8,sqrt,10.322125813859078,16.786379056512438,179.49650176652008,13.393355510881879,0.04614838624723329,0.6754304242790417,0.5828356742858887
50,5,10,1,0.2,0.8,log2,10.285915846260233,16.632866511472542,179.49896029861557,13.385131937038718,0.04483103481814441,0.6754623111440635,0.2543957233428955
150,3,2,2,0.1,0.8,sqrt,10.321625230398043,16.711601881663615,179.52836286280942,13.39222521730313,0.04461215088581001,0.6754569576835088,0.8160536289215088
50,5,10,4,0.2,0.8,sqrt,10.320316935142122,16.722531775376094,179.53407767391246,13.385328890086233,0.044702170125150556,0.6754904204579286,0.23894357681274414
100,3,2,4,0.2,0.8,log2,10.26409809702866,16.612726160949663,179.5610904998779,13.38705560380961,0.04475531986611119,0.6753926559665666,0.6584467887878418
50,7,10,1,0.2,0.8,sqrt,10.32195851288882,16.517104662291814,179.5987909384763,13.388770667998315,0.04376178761947212,0.67540905179134,0.3615601062774658
50,7,5,1,0.2,1.0,sqrt,10.356117102274894,16.68943323995928,179.65426102696537,13.401387297354654,0.04415921079631748,0.6751280604870449,0.5011253356933594
200,7,2,1,0.1,0.8,sqrt,10.348230449969213,16.684155475404474,179.66776483638984,13.393003622696313,0.04420044937770252,0.6750490847428965,3.325040102005005
200,5,2,2,0.1,0.8,log2,10.2900460803534,16.745811569197613,179.6770214777197,13.39579201107498,0.045759766732442184,0.6751690794935948,1.3881597518920898
200,7,10,1,0.1,0.8,sqrt,10.351640050681414,16.57894115955667,179.6863316588619,13.393644120468164,0.04397264125931312,0.6750992256417164,2.0647528171539307
150,7,2,1,0.1,0.8,log2,10.341920550369853,16.549033662769112,179.72291905174785,13.39591455333866,0.04361213467918956,0.6751817995862671,1.904585361480713
100,5,10,1,0.2,0.8,log2,10.267550867371025,16.467985542811824,179.7263325792266,13.391123749216465,0.04497822969610722,0.6750723740686949,0.9391913414001465
100,3,2,4,0.1,0.8,sqrt,10.373626154771372,16.873902989348394,179.73882297022533,13.400364353914487,0.04427544406321104,0.674942226450883,0.6251680850982666
200,7,10,4,0.1,1.0,sqrt,10.353267775964554,16.697284359762186,179.7600378141015,13.395262347734569,0.04458226335588922,0.6750087557308657,1.9511473178863525
200,7,5,1,0.1,0.8,log2,10.457003610375141,16.772727265666855,179.80139324995122,13.403288983080722,0.044182355919134206,0.6748814973907956,1.7491958141326904
200,3,10,2,0.2,0.8,sqrt,10.370331510309525,16.798005804917455,179.81369034444077,13.398819079152073,0.04581473465919829,0.6749069152152749,1.9224045276641846
50,7,5,4,0.2,0.8,sqrt,10.399090893315384,16.610951033052803,179.82896544744744,13.398011857609793,0.04343624139713762,0.6749705600844196,0.5330426692962646
100,7,5,2,0.2,1.0,sqrt,10.471971395402338,16.744180925866026,179.846058213266,13.400494876246764,0.044409172415464285,0.6748487895605688,1.2667310237884521
100,3,5,2,0.1,1.0,log2,10.387568910804681,16.90898254428769,179.881040039497,13.404532240365715,0.04450973779167684,0.6747352964744656,0.6536340713500977
50,7,5,1,0.2,1.0,log2,10.355766335749106,16.93816117573589,179.9086878901318,13.395803103856418,0.0456836021365729,0.6748868898243421,0.5539050102233887
150,3,2,1,0.2,1.0,sqrt,10.257080282213785,16.608026832245766,179.93612242493882,13.401089508208319,0.047110866258156546,0.6746405384185243,0.8207032680511475
100,3,2,1,0.2,0.8,log2,10.216164236877699,16.642507336056067,179.9369283662017,13.401345663157272,0.045419863893157726,0.674628730402093,0.583087682723999
150,3,10,2,0.2,0.8,log2,10.347256078834121,16.71458013831767,179.9816679998744,13.401253651763392,0.045073507661795825,0.6746167550094684,0.9626193046569824
100,5,10,1,0.2,0.8,sqrt,10.313847721934033,16.560637874724637,179.9863469893392,13.408587552552504,0.04509443064981024,0.6746108027236002,0.8816499710083008
100,5,2,1,0.2,0.8,log2,10.46225692738875,16.717618542288935,180.02544497893157,13.405116249983442,0.04448469711952547,0.6745587438439874,0.8452916145324707
150,5,2,4,0.2,1.0,log2,10.427385126144632,16.74808675820479,180.03594799355218,13.403737226127095,0.04565647945814753,0.6745083445759754,0.9985208511352539
150,7,2,1,0.1,1.0,sqrt,10.286835345281617,16.57180025354998,180.06798119577547,13.408720999034633,0.0445933292200553,0.6742771165881484,1.6791393756866455
150,5,5,1,0.2,1.0,log2,10.413555228242979,16.659223126367756,180.09064288961972,13.40881991056538,0.04598326045927491,0.6742748915761518,1.1625056266784668
50,5,5,2,0.2,0.8,sqrt,10.333650616746933,16.57504600611524,180.1033156904944,13.417050633448952,0.045040187018521964,0.6743934262001577,0.26506710052490234
200,7,10,4,0.1,0.8,sqrt,10.420806875076105,16.72310919847687,180.1541481335055,13.409577849814099,0.04479129999965257,0.6744868256489254,1.9326844215393066
50,7,5,4,0.2,1.0,log2,10.33823015210244,16.583827158441018,180.1661086486946,13.416061913753088,0.04411052754761633,0.674182781257058,0.4111649990081787
100,3,10,1,0.1,0.8,log2,10.35998771380118,16.827178724843186,180.19757420482307,13.416476765643996,0.044329267462883834,0.6742114496613653,0.6169521808624268
200,7,2,4,0.1,1.0,sqrt,10.388230726666004,16.648859970914348,180.27540301156358,13.419184403280232,0.04461581606585403,0.6740906967530909,1.5439915657043457
100,5,2,4,0.2,0.8,sqrt,10.235379400292768,16.477158708599777,180.27902358065882,13.412701590705456,0.04488766736641055,0.6741099994850523,0.5997250080108643
200,7,5,1,0.1,1.0,log2,10.410212493510766,16.763885412503384,180.2837313498958,13.418900237133295,0.04496975637340196,0.6739526857218117,1.555445909500122
100,5,2,2,0.2,1.0,log2,10.267138999932895,16.619380863547256,180.2881477657923,13.414555741373926,0.04662248741215589,0.673999783194373,0.801497220993042
100,5,10,2,0.2,1.0,sqrt,10.452830052599293,16.93456736705268,180.30255765698604,13.412266369218647,0.047336519063691504,0.6741528685974915,0.9155991077423096
100,3,10,2,0.1,1.0,sqrt,10.415581422250252,16.954040797622575,180.31677578492872,13.419991484705722,0.044758604430403796,0.6739279546203906,0.44553232192993164
200,3,10,1,0.2,0.8,log2,10.306788829796933,16.771308146996073,180.32575043711887,13.420051691577143,0.050724756100447424,0.6738504897587918,1.9435398578643799
50,5,2,1,0.1,1.0,log2,10.34910527097166,16.83650968186667,180.33189186744636,13.42234468406084,0.04429697603931162,0.6739521261213088,0.25400471687316895
50,7,10,2,0.2,0.8,log2,10.38978807743543,16.735184703651946,180.3353174783903,13.417296093984067,0.04465504700075588,0.6737826404590002,0.38312411308288574
100,3,10,1,0.2,1.0,log2,10.403095638632157,16.90521551081124,180.37838299230745,13.418880735142938,0.04545612886537089,0.6739568319424689,0.5869290828704834
150,5,10,4,0.2,0.8,log2,10.446172371290288,16.8400152859962,180.4150548842009,13.42584756937236,0.04587858329939669,0.6737964129517033,1.2085111141204834
50,7,2,4,0.2,1.0,sqrt,10.430905687581873,16.85982014244587,180.42472094118105,13.424417070092385,0.04462384346664135,0.6738565179597407,0.5298976898193359
100,5,5,4,0.2,0.8,sqrt,10.38031738598255,16.703567698390984,180.48495043148463,13.426578226649323,0.04621282319612134,0.6736581058194235,0.8477087020874023
150,5,5,1,0.2,1.0,sqrt,10.373679550855794,16.584396079754704,180.518172682094,13.427004783042994,0.045380754391253844,0.673633291976181,1.2046315670013428
150,3,5,2,0.1,0.8,log2,10.340399290116556,16.723605808579638,180.54164134154777,13.431207529582412,0.04456898958575733,0.6734599126732849,0.8947849273681641
50,5,5,4,0.2,0.8,log2,10.377488823678888,16.782189871571138,180.54752551464193,13.425326283933165,0.04434764261397918,0.6736640882836346,0.22905898094177246
200,7,2,2,0.1,1.0,log2,10.4074541654811,16.74670212527114,180.56666545592572,13.433467975328014,0.04465100226215439,0.6734777360269377,2.5016674995422363
200,7,5,1,0.1,1.0,sqrt,10.421938845310141,16.73559217728404,180.56823205542875,13.431235605591604,0.04429438502631871,0.673547752060753,1.7011091709136963
200,7,5,2,0.1,0.8,log2,10.425828677568216,16.571752114731474,180.57816683896448,13.433973002207102,0.04360704242879618,0.6734942056804094,1.7164452075958252
100,3,2,2,0.1,0.8,log2,10.436142672573656,16.937027999981837,180.65780389364633,13.435551464870661,0.04437972184451296,0.6732819532303462,0.48032450675964355
100,5,2,2,0.2,0.8,log2,10.223603416311983,16.392051889476573,180.66670640604113,13.424529701613531,0.0453587950203199,0.6731130273686722,0.8770484924316406
150,5,2,2,0.2,1.0,sqrt,10.461909530754834,16.626373447632165,180.67650256304094,13.434265136543349,0.04477348702885213,0.6732515133866415,1.0170893669128418
100,3,5,4,0.1,1.0,sqrt,10.42328527965745,16.988019370262016,180.7219677514243,13.435078383276652,0.044521668536075955,0.6731732014372696,0.6316704750061035
150,7,10,1,0.1,0.8,sqrt,10.491092815672104,16.800325949815186,180.78128561929367,13.43640564766794,0.04446971751404882,0.6729502696725235,1.4775974750518799
50,3,2,1,0.2,1.0,log2,10.45414934875452,17.01204380133895,180.788445466248,13.438301452098361,0.045210042529488334,0.6731125317203315,0.1839768886566162
150,7,2,1,0.1,0.8,sqrt,10.428970282618119,16.73732772006565,180.7903235230974,13.436093381268808,0.0439207109827133,0.673150684034493,1.9502136707305908
150,7,5,2,0.1,0.8,sqrt,10.44527901955313,16.703475354716467,180.8315062841097,13.44210579748507,0.0442350250940979,0.6729501611795154,1.2712852954864502
150,5,5,4,0.2,1.0,log2,10.459174751022822,16.8868261706737,180.91852141290167,13.436391252155957,0.04578338096848028,0.6730483811705682,1.053675889968872
150,5,2,4,0.2,1.0,sqrt,10.473709714476094,16.869816195684145,180.96721910523814,13.44098709255935,0.046046792403687156,0.6728590410874926,1.0599708557128906
200,7,2,1,0.1,1.0,sqrt,10.43829451989826,16.870772052141525,180.9900569322303,13.44159044786582,0.04499467866467943,0.6726753643318444,2.721778154373169
100,3,10,1,0.1,0.8,sqrt,10.397722050048873,16.856573056185624,180.994064125103,13.448802711906094,0.04431671824559608,0.6726472828331443,0.6101071834564209
100,5,5,2,0.2,0.8,sqrt,10.422280945472746,16.706558586765013,181.01803398022201,13.44649102246765,0.04587320507601927,0.6727899561067545,0.8331224918365479
50,3,2,2,0.2,1.0,log2,10.383737893426702,16.90128610323518,181.0202125636677,13.43973693292487,0.04454495367307658,0.6726279579132577,0.18272924423217773
50,7,10,1,0.2,1.0,log2,10.283790047530548,16.505500352210284,181.03443331249287,13.446700393232117,0.04477350427472652,0.6724776668704309,0.3837852478027344
100,3,5,1,0.2,0.8,log2,10.319772176000948,16.749637114811673,181.0536806189968,13.448824625440048,0.04552838008804748,0.6726392962036837,0.5658571720123291
200,3,2,2,0.2,0.8,sqrt,10.325929954735793,16.69270863800613,181.12445979411365,13.446922244981005,0.046157998691078825,0.6724934142673762,1.0078048706054688
150,5,10,1,0.2,1.0,log2,10.33964274776696,16.593689074623722,181.23178264627285,13.441455040044058,0.046311467433920686,0.672444126433662,1.1000981330871582
150,7,5,2,0.1,0.8,log2,10.493264682055537,16.787579670832415,181.2741468628735,13.456390660585882,0.04444099116794787,0.6722477017681479,1.6909234523773193
150,3,2,2,0.2,0.8,sqrt,10.32740291034187,16.726801496658926,181.2933227137044,13.455406532731107,0.047264350912911174,0.672249656191924,0.8504478931427002
200,7,2,4,0.1,1.0,log2,10.419044103076551,16.67247456034105,181.3226083642346,13.451602948272035,0.04433392536376738,0.6721670670248161,1.3828818798065186
50,7,2,1,0.2,1.0,sqrt,10.402515172434455,16.899775292235713,181.35800876208467,13.46006093930708,0.04538744334759853,0.6721816423029333,0.6169006824493408
50,3,10,2,0.2,1.0,log2,10.406662012482414,16.91362954670638,181.36706867830793,13.454313211525331,0.04497100780483743,0.6721007290942638,0.18865442276000977
50,5,2,4,0.1,0.8,sqrt,10.414035273310748,17.00610729042105,181.37456149693014,13.460261739751484,0.04505355077597281,0.6720359024106173,0.2628777027130127
100,5,10,2,0.2,0.8,log2,10.32165195995412,16.705881749160948,181.38157035928052,13.460686414622824,0.045655759736500885,0.6721689044736626,0.8161520957946777
200,7,5,1,0.1,0.8,sqrt,10.57550052542228,16.98432823559387,181.44727073701904,13.463567504666178,0.04535481678199836,0.6720510820004385,1.583127498626709
200,7,2,1,0.1,1.0,log2,10.415307232965182,16.82982864481346,181.51255228133383,13.468564339590301,0.045399202798697184,0.6719077746288302,2.6123156547546387
150,3,2,2,0.2,0.8,log2,10.422634807238936,16.888085640940595,181.54934772558528,13.469333470209662,0.04779922127301707,0.6718085723427963,0.6994764804840088
100,3,2,1,0.1,1.0,log2,10.409159580066948,16.97382138837539,181.55733122580452,13.464884585722313,0.04574257210974524,0.6717003004469724,0.40898680686950684
200,7,2,2,0.1,0.8,log2,10.40957370538249,16.654388455198603,181.6466776938349,13.470342861470812,0.044880137632883496,0.6714667101829978,2.2470786571502686
50,3,10,4,0.2,1.0,sqrt,10.427630900179087,16.993744377138388,181.6583443212085,13.469169478782309,0.04511971989828857,0.6713860065159963,0.18412232398986816
100,3,10,2,0.1,1.0,log2,10.43932282355079,17.00715228094405,181.6755563898697,13.472265782318283,0.04544537342227362,0.6714369975439349,0.5969023704528809
100,5,5,4,0.2,0.8,log2,10.303662205638963,16.587650068242606,181.69155288756613,13.469645586556386,0.044821848642135176,0.6715384069263208,0.8450057506561279
50,3,2,4,0.2,0.8,sqrt,10.39846096306032,16.777917232476902,181.7052754125487,13.47417021870999,0.04414356406801399,0.6715164877937394,0.18321537971496582
200,7,10,2,0.1,0.8,sqrt,10.485944678218726,16.70563200515762,181.71989558404107,13.470034891867712,0.044394432309053884,0.671309279195618,1.9498822689056396
100,3,5,2,0.1,0.8,sqrt,10.454170152335944,17.028988751686803,181.72856010367303,13.47280204545387,0.04499322503916715,0.6714686957458686,0.6402957439422607
50,7,2,2,0.2,0.8,sqrt,10.424658512951664,16.845404390326756,181.73225029736864,13.471675660888419,0.044487177819093726,0.6711209557176391,0.4504587650299072
200,3,2,4,0.2,0.8,log2,10.337634911494144,16.631701676219663,181.75453599216794,13.465395874632557,0.046225846191006156,0.6716384020751743,1.4089312553405762
200,5,10,2,0.2,1.0,sqrt,10.457721669422105,16.653406150172998,181.7666081034235,13.465917980365006,0.04851269722338854,0.6713229278300027,1.510650873184204
50,7,5,1,0.2,0.8,sqrt,10.445936697202336,16.88915645740692,181.77441721860697,13.474066452069646,0.045536109891896284,0.6712684008929364,0.5860507488250732
100,7,10,2,0.2,1.0,log2,10.48485369181584,16.825779818849487,181.7804773235959,13.473224728947471,0.04511786428611286,0.6709439907586223,1.1633903980255127
50,3,10,4,0.2,1.0,log2,10.467890119409248,17.019084131330235,181.81223426638545,13.472427182022367,0.045137731548645865,0.6713000783736984,0.1826493740081787
50,7,10,4,0.2,1.0,sqrt,10.373692034537866,16.764804931231417,181.845766207881,13.478200002600033,0.04490127579068091,0.6712862506260169,0.49717283248901367
150,5,2,4,0.2,0.8,log2,10.457595809751922,16.78225313545186,181.8969010916366,13.478135592335985,0.04516153271692407,0.6711720622985872,1.2752666473388672
50,7,5,4,0.2,0.8,log2,10.421528842127211,16.695279941943703,181.9177329379431,13.476953707567123,0.04387034800569741,0.6709553515840877,0.47034215927124023
100,5,2,1,0.2,1.0,log2,10.452454258653171,16.91302258923573,181.93575687965784,13.481234991530375,0.047067846798063376,0.6710771725855491,0.6995072364807129
150,5,10,4,0.2,0.8,sqrt,10.43697076811625,16.603283409793782,181.98280768782652,13.47465649088536,0.04447946713769331,0.6710621842071696,1.2700390815734863
200,5,5,1,0.2,1.0,sqrt,10.53298853064831,16.92647370678914,181.99194786230828,13.478419395392212,0.04728279384753657,0.6709937432163461,1.167938232421875
150,5,5,2,0.2,0.8,sqrt,10.414608823103698,16.79052008590008,182.01342776585156,13.481190358080076,0.046339837235570176,0.6708014640166662,1.3373241424560547
