time,temperature_2m,relativehumidity_2m,precipitation,rain,weathercode,windspeed_10m,winddirection_10m,direct_radiation_instant
2017-01-01 00:00:00,17.8,78,0.0,0.0,2,5.7,235,0.0
2017-01-01 01:00:00,16.8,81,0.0,0.0,2,6.3,246,0.0
2017-01-01 02:00:00,16.6,83,0.0,0.0,2,5.9,259,0.0
2017-01-01 03:00:00,16.4,83,0.0,0.0,2,6.7,254,0.0
2017-01-01 04:00:00,15.9,84,0.0,0.0,2,6.0,245,0.0
2017-01-01 05:00:00,15.8,86,0.0,0.0,3,6.4,227,0.0
2017-01-01 06:00:00,15.9,85,0.0,0.0,2,6.0,245,0.0
2017-01-01 07:00:00,16.0,81,0.0,0.0,2,4.0,243,0.0
2017-01-01 08:00:00,17.3,72,0.0,0.0,1,2.3,231,7.0
2017-01-01 09:00:00,19.6,67,0.0,0.0,1,1.8,233,81.5
2017-01-01 10:00:00,21.9,61,0.0,0.0,1,1.5,256,204.1
2017-01-01 11:00:00,23.3,58,0.0,0.0,1,2.3,39,324.7
2017-01-01 12:00:00,24.4,55,0.0,0.0,0,5.0,69,484.8
2017-01-01 13:00:00,25.2,53,0.0,0.0,1,6.9,84,480.7
2017-01-01 14:00:00,25.6,51,0.0,0.0,0,7.3,99,408.0
2017-01-01 15:00:00,25.5,52,0.0,0.0,0,9.0,106,359.1
2017-01-01 16:00:00,25.2,54,0.0,0.0,0,10.6,145,277.1
2017-01-01 17:00:00,24.2,60,0.0,0.0,0,7.4,137,130.2
2017-01-01 18:00:00,22.6,69,0.0,0.0,0,8.4,140,0.0
2017-01-01 19:00:00,20.7,81,0.0,0.0,0,8.7,135,0.0
2017-01-01 20:00:00,20.6,75,0.0,0.0,0,7.9,141,0.0
2017-01-01 21:00:00,20.9,71,0.0,0.0,0,6.0,155,0.0
2017-01-01 22:00:00,20.4,70,0.0,0.0,0,3.4,198,0.0
2017-01-01 23:00:00,18.3,74,0.0,0.0,0,2.7,203,0.0
2017-01-02 00:00:00,17.2,75,0.0,0.0,0,3.3,229,0.0
2017-01-02 01:00:00,16.5,72,0.0,0.0,0,4.6,252,0.0
2017-01-02 02:00:00,15.5,71,0.0,0.0,0,6.0,253,0.0
2017-01-02 03:00:00,14.5,71,0.0,0.0,0,6.2,260,0.0
2017-01-02 04:00:00,13.8,71,0.0,0.0,0,6.8,270,0.0
2017-01-02 05:00:00,13.2,71,0.0,0.0,0,7.2,267,0.0
2017-01-02 06:00:00,12.8,71,0.0,0.0,0,6.9,261,0.0
2017-01-02 07:00:00,12.4,72,0.0,0.0,0,6.2,260,0.0
2017-01-02 08:00:00,12.4,72,0.0,0.0,0,5.1,262,14.0
2017-01-02 09:00:00,16.3,70,0.0,0.0,0,5.5,259,175.2
2017-01-02 10:00:00,21.8,65,0.0,0.0,0,3.3,276,362.6
2017-01-02 11:00:00,25.0,37,0.0,0.0,0,3.7,331,512.2
2017-01-02 12:00:00,26.1,33,0.0,0.0,0,4.7,328,602.5
2017-01-02 13:00:00,27.1,27,0.0,0.0,0,4.4,325,626.5
2017-01-02 14:00:00,27.4,25,0.0,0.0,0,3.4,342,581.0
2017-01-02 15:00:00,27.4,25,0.0,0.0,0,1.9,68,474.9
2017-01-02 16:00:00,27.1,27,0.0,0.0,0,5.1,129,319.3
2017-01-02 17:00:00,26.1,36,0.0,0.0,0,6.2,126,141.0
2017-01-02 18:00:00,23.9,56,0.0,0.0,0,11.1,126,0.0
2017-01-02 19:00:00,20.8,67,0.0,0.0,0,11.7,124,0.0
2017-01-02 20:00:00,20.3,60,0.0,0.0,0,9.8,114,0.0
2017-01-02 21:00:00,21.0,53,0.0,0.0,0,6.8,115,0.0
2017-01-02 22:00:00,20.2,54,0.0,0.0,0,4.9,163,0.0
2017-01-02 23:00:00,19.5,55,0.0,0.0,0,2.4,207,0.0
2017-01-03 00:00:00,19.0,55,0.0,0.0,0,2.4,207,0.0
2017-01-03 01:00:00,18.3,53,0.0,0.0,0,1.9,202,0.0
2017-01-03 02:00:00,16.8,57,0.0,0.0,0,1.6,207,0.0
2017-01-03 03:00:00,17.0,54,0.0,0.0,0,1.3,214,0.0
2017-01-03 04:00:00,17.3,51,0.0,0.0,0,2.6,254,0.0
2017-01-03 05:00:00,16.8,52,0.0,0.0,0,2.4,243,0.0
2017-01-03 06:00:00,16.0,54,0.0,0.0,0,2.9,210,0.0
2017-01-03 07:00:00,16.7,50,0.0,0.0,0,2.7,203,0.0
2017-01-03 08:00:00,17.1,47,0.0,0.0,0,2.5,278,14.0
2017-01-03 09:00:00,18.4,49,0.0,0.0,0,2.5,262,166.5
2017-01-03 10:00:00,20.8,48,0.0,0.0,0,1.1,360,349.5
2017-01-03 11:00:00,22.7,45,0.0,0.0,0,3.6,45,495.8
2017-01-03 12:00:00,23.8,45,0.0,0.0,0,3.9,56,584.9
2017-01-03 13:00:00,24.8,43,0.0,0.0,0,4.0,80,611.6
2017-01-03 14:00:00,25.5,42,0.0,0.0,0,4.7,90,568.8
2017-01-03 15:00:00,25.7,42,0.0,0.0,0,5.4,98,465.1
2017-01-03 16:00:00,25.5,44,0.0,0.0,0,6.9,118,312.1
2017-01-03 17:00:00,24.7,49,0.0,0.0,0,5.8,120,138.2
2017-01-03 18:00:00,23.4,56,0.0,0.0,0,8.2,131,0.0
2017-01-03 19:00:00,20.8,71,0.0,0.0,0,7.1,139,0.0
2017-01-03 20:00:00,21.3,60,0.0,0.0,0,4.8,117,0.0
2017-01-03 21:00:00,20.7,61,0.0,0.0,0,5.4,86,0.0
2017-01-03 22:00:00,20.0,62,0.0,0.0,0,6.8,90,0.0
2017-01-03 23:00:00,19.2,64,0.0,0.0,1,5.8,83,0.0
2017-01-04 00:00:00,18.4,67,0.0,0.0,0,3.6,53,0.0
2017-01-04 01:00:00,17.9,65,0.0,0.0,0,2.8,40,0.0
2017-01-04 02:00:00,17.4,67,0.0,0.0,0,2.1,31,0.0
2017-01-04 03:00:00,17.1,68,0.0,0.0,0,2.4,117,0.0
2017-01-04 04:00:00,16.8,68,0.0,0.0,0,2.7,337,0.0
2017-01-04 05:00:00,16.6,69,0.0,0.0,0,3.4,328,0.0
2017-01-04 06:00:00,16.3,71,0.0,0.0,1,3.2,297,0.0
2017-01-04 07:00:00,16.0,73,0.0,0.0,1,2.5,270,0.0
2017-01-04 08:00:00,15.8,76,0.0,0.0,2,2.8,130,9.4
2017-01-04 09:00:00,16.5,80,0.0,0.0,2,3.1,111,99.8
2017-01-04 10:00:00,17.9,83,0.2,0.2,51,6.8,87,165.7
2017-01-04 11:00:00,19.0,83,0.3,0.3,51,8.6,75,190.8
2017-01-04 12:00:00,19.0,83,0.3,0.3,51,10.0,77,215.3
2017-01-04 13:00:00,19.2,80,0.2,0.2,51,10.8,88,336.5
2017-01-04 14:00:00,18.9,81,0.0,0.0,3,11.9,87,368.1
2017-01-04 15:00:00,18.3,83,0.0,0.0,3,11.2,88,300.6
2017-01-04 16:00:00,17.5,86,0.0,0.0,3,9.7,105,142.4
2017-01-04 17:00:00,17.0,87,0.0,0.0,3,10.3,102,59.4
2017-01-04 18:00:00,15.9,90,0.0,0.0,3,8.4,97,0.3
2017-01-04 19:00:00,14.9,92,0.0,0.0,3,6.5,93,0.0
2017-01-04 20:00:00,14.3,93,0.0,0.0,3,5.4,90,0.0
2017-01-04 21:00:00,14.1,93,0.0,0.0,3,4.7,81,0.0
2017-01-04 22:00:00,13.7,94,0.2,0.2,51,4.7,86,0.0
2017-01-04 23:00:00,13.4,94,0.0,0.0,2,5.2,102,0.0
2017-01-05 00:00:00,13.3,93,0.0,0.0,2,5.8,112,0.0
2017-01-05 01:00:00,12.5,89,0.0,0.0,2,6.4,117,0.0
2017-01-05 02:00:00,12.6,86,0.0,0.0,1,5.7,125,0.0
2017-01-05 03:00:00,13.0,83,0.0,0.0,1,4.6,135,0.0
2017-01-05 04:00:00,13.1,81,0.0,0.0,2,1.8,217,0.0
2017-01-05 05:00:00,13.2,79,0.0,0.0,2,3.0,284,0.0
2017-01-05 06:00:00,13.3,78,0.0,0.0,2,2.9,270,0.0
2017-01-05 07:00:00,13.4,76,0.0,0.0,2,2.9,270,0.0
2017-01-05 08:00:00,13.3,76,0.0,0.0,2,3.0,256,9.4
2017-01-05 09:00:00,14.9,75,0.0,0.0,2,1.8,259,99.9
2017-01-05 10:00:00,17.7,68,0.0,0.0,2,2.3,51,236.0
2017-01-05 11:00:00,19.5,63,0.0,0.0,1,3.1,54,342.9
2017-01-05 12:00:00,21.0,61,0.0,0.0,0,3.3,77,428.7
2017-01-05 13:00:00,23.3,54,0.0,0.0,0,4.3,95,503.5
2017-01-05 14:00:00,24.1,53,0.0,0.0,0,5.4,98,544.2
2017-01-05 15:00:00,24.6,52,0.0,0.0,0,6.9,96,466.6
2017-01-05 16:00:00,24.4,54,0.0,0.0,0,7.8,103,317.9
2017-01-05 17:00:00,23.4,60,0.0,0.0,0,7.5,107,142.7
2017-01-05 18:00:00,22.0,67,0.0,0.0,0,7.2,108,1.6
2017-01-05 19:00:00,20.1,81,0.0,0.0,0,6.6,112,0.0
2017-01-05 20:00:00,20.0,73,0.0,0.0,0,6.0,115,0.0
2017-01-05 21:00:00,19.5,75,0.0,0.0,0,5.2,102,0.0
2017-01-05 22:00:00,19.0,76,0.0,0.0,0,4.7,86,0.0
2017-01-05 23:00:00,18.5,77,0.0,0.0,0,4.2,70,0.0
2017-01-06 00:00:00,18.1,77,0.0,0.0,0,3.6,37,0.0
2017-01-06 01:00:00,17.4,75,0.0,0.0,0,4.0,355,0.0
2017-01-06 02:00:00,16.7,78,0.0,0.0,1,5.9,346,0.0
2017-01-06 03:00:00,16.4,80,0.0,0.0,1,6.0,335,0.0
2017-01-06 04:00:00,16.2,80,0.0,0.0,2,7.1,319,0.0
2017-01-06 05:00:00,16.2,79,0.3,0.3,51,4.1,315,0.0
2017-01-06 06:00:00,16.3,77,0.5,0.5,53,6.1,45,0.0
2017-01-06 07:00:00,14.1,89,0.4,0.4,51,6.9,47,0.0
2017-01-06 08:00:00,13.1,94,0.2,0.2,51,8.4,47,2.3
2017-01-06 09:00:00,12.7,93,0.3,0.3,51,8.7,45,52.2
2017-01-06 10:00:00,12.2,93,0.2,0.2,51,9.2,45,156.2
2017-01-06 11:00:00,12.1,91,0.0,0.0,2,9.4,47,207.6
2017-01-06 12:00:00,11.9,88,0.2,0.2,51,9.7,48,166.0
2017-01-06 13:00:00,11.1,81,0.0,0.0,3,10.7,48,210.1
2017-01-06 14:00:00,10.1,82,0.0,0.0,3,11.2,48,96.2
2017-01-06 15:00:00,9.3,83,0.0,0.0,3,10.9,46,58.4
2017-01-06 16:00:00,8.8,83,0.0,0.0,3,11.0,49,40.3
2017-01-06 17:00:00,8.0,83,0.0,0.0,3,11.5,39,15.3
2017-01-06 18:00:00,6.9,84,0.0,0.0,2,11.9,29,0.6
2017-01-06 19:00:00,5.8,83,0.0,0.0,3,11.9,25,0.0
2017-01-06 20:00:00,5.0,82,0.2,0.2,51,12.9,18,0.0
2017-01-06 21:00:00,4.2,80,0.1,0.1,51,13.0,6,0.0
2017-01-06 22:00:00,3.5,78,0.1,0.1,51,12.3,357,0.0
2017-01-06 23:00:00,3.0,79,0.0,0.0,2,12.2,346,0.0
2017-01-07 00:00:00,2.8,78,0.0,0.0,3,11.4,342,0.0
2017-01-07 01:00:00,1.7,80,0.2,0.0,71,10.7,346,0.0
2017-01-07 02:00:00,1.4,77,0.1,0.0,71,11.0,349,0.0
2017-01-07 03:00:00,1.0,74,0.0,0.0,1,11.8,348,0.0
2017-01-07 04:00:00,0.8,71,0.0,0.0,2,11.6,338,0.0
2017-01-07 05:00:00,0.9,68,0.0,0.0,2,11.1,347,0.0
2017-01-07 06:00:00,0.5,65,0.0,0.0,2,12.2,358,0.0
2017-01-07 07:00:00,0.1,63,0.0,0.0,2,12.3,357,0.0
2017-01-07 08:00:00,-0.1,61,0.0,0.0,1,12.4,352,11.7
2017-01-07 09:00:00,0.7,59,0.0,0.0,1,12.3,345,146.4
2017-01-07 10:00:00,2.2,55,0.0,0.0,1,10.7,340,319.8
2017-01-07 11:00:00,3.6,52,0.0,0.0,1,10.2,350,360.9
2017-01-07 12:00:00,5.2,48,0.0,0.0,1,9.0,5,508.8
2017-01-07 13:00:00,5.4,44,0.0,0.0,0,9.5,25,440.4
2017-01-07 14:00:00,6.0,42,0.0,0.0,0,10.0,38,386.8
2017-01-07 15:00:00,6.4,40,0.0,0.0,0,9.3,54,294.7
2017-01-07 16:00:00,6.7,39,0.0,0.0,0,11.3,73,247.2
2017-01-07 17:00:00,6.4,37,0.0,0.0,0,11.3,73,136.8
2017-01-07 18:00:00,5.6,38,0.0,0.0,0,8.3,85,4.0
2017-01-07 19:00:00,4.6,40,0.0,0.0,0,7.6,95,0.0
2017-01-07 20:00:00,3.8,45,0.0,0.0,0,8.0,100,0.0
2017-01-07 21:00:00,3.0,51,0.0,0.0,0,7.2,96,0.0
2017-01-07 22:00:00,2.3,54,0.0,0.0,0,6.1,90,0.0
2017-01-07 23:00:00,1.7,58,0.0,0.0,0,5.8,86,0.0
2017-01-08 00:00:00,1.2,62,0.0,0.0,0,5.5,79,0.0
2017-01-08 01:00:00,0.7,61,0.0,0.0,0,4.7,94,0.0
2017-01-08 02:00:00,0.1,67,0.0,0.0,0,4.7,94,0.0
2017-01-08 03:00:00,0.0,69,0.0,0.0,0,4.7,86,0.0
2017-01-08 04:00:00,-0.0,69,0.0,0.0,0,3.1,54,0.0
2017-01-08 05:00:00,0.2,65,0.0,0.0,0,5.1,51,0.0
2017-01-08 06:00:00,0.2,63,0.0,0.0,0,5.2,56,0.0
2017-01-08 07:00:00,0.3,61,0.0,0.0,0,5.1,51,0.0
2017-01-08 08:00:00,0.8,57,0.0,0.0,0,3.2,63,14.1
2017-01-08 09:00:00,2.6,54,0.0,0.0,0,6.7,74,176.4
2017-01-08 10:00:00,4.6,49,0.0,0.0,0,9.3,74,365.9
2017-01-08 11:00:00,6.3,48,0.0,0.0,0,9.5,79,510.9
2017-01-08 12:00:00,8.0,47,0.0,0.0,0,10.1,90,603.5
2017-01-08 13:00:00,10.0,45,0.0,0.0,0,11.6,97,642.7
2017-01-08 14:00:00,11.0,45,0.0,0.0,0,12.9,103,600.7
2017-01-08 15:00:00,11.5,45,0.0,0.0,0,13.7,108,489.4
2017-01-08 16:00:00,11.6,45,0.0,0.0,0,12.1,102,335.1
2017-01-08 17:00:00,11.1,47,0.0,0.0,0,10.7,102,154.1
2017-01-08 18:00:00,9.9,52,0.0,0.0,0,5.9,101,5.2
2017-01-08 19:00:00,9.1,56,0.0,0.0,0,8.6,105,0.0
2017-01-08 20:00:00,8.1,70,0.0,0.0,0,7.6,95,0.0
2017-01-08 21:00:00,8.8,57,0.0,0.0,0,7.2,90,0.0
2017-01-08 22:00:00,8.9,57,0.0,0.0,0,6.8,87,0.0
2017-01-08 23:00:00,8.8,59,0.0,0.0,0,6.1,90,0.0
2017-01-09 00:00:00,8.6,61,0.0,0.0,0,4.6,72,0.0
2017-01-09 01:00:00,8.1,65,0.0,0.0,0,3.6,45,0.0
2017-01-09 02:00:00,8.0,67,0.0,0.0,0,2.7,23,0.0
2017-01-09 03:00:00,8.1,66,0.0,0.0,0,2.4,243,0.0
2017-01-09 04:00:00,8.3,65,0.0,0.0,0,3.3,283,0.0
2017-01-09 05:00:00,8.5,63,0.0,0.0,0,3.7,281,0.0
2017-01-09 06:00:00,8.6,62,0.0,0.0,0,2.9,270,0.0
2017-01-09 07:00:00,8.8,60,0.0,0.0,0,2.3,252,0.0
2017-01-09 08:00:00,9.1,58,0.0,0.0,0,2.3,252,14.1
2017-01-09 09:00:00,10.9,57,0.0,0.0,0,1.5,256,170.5
2017-01-09 10:00:00,13.5,52,0.0,0.0,0,2.1,59,360.0
2017-01-09 11:00:00,15.7,48,0.0,0.0,0,3.3,84,513.3
2017-01-09 12:00:00,17.5,46,0.0,0.0,0,5.4,98,607.8
2017-01-09 13:00:00,19.6,42,0.0,0.0,0,7.8,103,634.8
2017-01-09 14:00:00,20.2,43,0.0,0.0,0,8.7,107,595.1
2017-01-09 15:00:00,20.5,43,0.0,0.0,0,8.1,111,490.6
2017-01-09 16:00:00,20.5,44,0.0,0.0,0,8.0,108,336.3
2017-01-09 17:00:00,19.8,48,0.0,0.0,0,7.3,123,156.8
2017-01-09 18:00:00,18.4,55,0.0,0.0,0,8.5,126,6.5
2017-01-09 19:00:00,16.7,71,0.0,0.0,0,8.2,142,0.0
2017-01-09 20:00:00,16.6,62,0.0,0.0,0,8.1,148,0.0
2017-01-09 21:00:00,16.6,60,0.0,0.0,0,8.1,148,0.0
2017-01-09 22:00:00,16.1,62,0.0,0.0,0,8.4,149,0.0
2017-01-09 23:00:00,15.3,64,0.0,0.0,0,6.5,161,0.0
2017-01-10 00:00:00,14.5,66,0.0,0.0,0,3.3,193,0.0
2017-01-10 01:00:00,13.9,67,0.0,0.0,0,1.9,202,0.0
2017-01-10 02:00:00,13.2,68,0.0,0.0,0,1.9,202,0.0
2017-01-10 03:00:00,11.9,71,0.0,0.0,0,3.0,194,0.0
2017-01-10 04:00:00,11.1,73,0.0,0.0,0,1.8,217,0.0
2017-01-10 05:00:00,10.5,73,0.0,0.0,0,2.1,211,0.0
2017-01-10 06:00:00,9.5,75,0.0,0.0,0,3.2,207,0.0
2017-01-10 07:00:00,9.2,74,0.0,0.0,0,2.9,210,0.0
2017-01-10 08:00:00,9.4,72,0.0,0.0,0,3.1,234,14.1
2017-01-10 09:00:00,12.5,69,0.0,0.0,0,2.9,240,172.1
2017-01-10 10:00:00,17.9,66,0.0,0.0,0,1.3,304,350.3
2017-01-10 11:00:00,21.5,41,0.0,0.0,0,1.3,326,521.1
2017-01-10 12:00:00,23.4,39,0.0,0.0,0,1.6,27,615.3
2017-01-10 13:00:00,25.9,33,0.0,0.0,0,2.9,90,640.0
2017-01-10 14:00:00,26.5,33,0.0,0.0,0,6.0,115,594.4
2017-01-10 15:00:00,26.8,33,0.0,0.0,0,8.6,123,481.8
2017-01-10 16:00:00,26.6,34,0.0,0.0,1,8.3,124,335.0
2017-01-10 17:00:00,25.6,39,0.0,0.0,1,6.1,130,138.3
2017-01-10 18:00:00,23.8,53,0.0,0.0,0,8.3,146,6.1
2017-01-10 19:00:00,21.5,57,0.0,0.0,0,8.2,165,0.0
2017-01-10 20:00:00,21.1,52,0.0,0.0,0,6.5,177,0.0
2017-01-10 21:00:00,20.4,52,0.0,0.0,0,4.7,189,0.0
2017-01-10 22:00:00,19.3,55,0.0,0.0,0,3.4,198,0.0
2017-01-10 23:00:00,18.3,57,0.0,0.0,0,3.2,207,0.0
2017-01-11 00:00:00,17.0,60,0.0,0.0,0,3.7,209,0.0
2017-01-11 01:00:00,15.7,62,0.0,0.0,0,4.0,207,0.0
2017-01-11 02:00:00,15.3,61,0.0,0.0,0,4.0,207,0.0
2017-01-11 03:00:00,14.9,60,0.0,0.0,0,4.3,204,0.0
2017-01-11 04:00:00,14.4,58,0.0,0.0,0,2.5,225,0.0
2017-01-11 05:00:00,14.0,56,0.0,0.0,0,2.5,225,0.0
2017-01-11 06:00:00,14.0,53,0.0,0.0,0,2.1,211,0.0
2017-01-11 07:00:00,14.0,51,0.0,0.0,0,1.6,207,0.0
2017-01-11 08:00:00,13.8,52,0.0,0.0,0,1.8,217,14.1
2017-01-11 09:00:00,15.4,54,0.0,0.0,0,1.6,207,173.6
2017-01-11 10:00:00,19.0,62,0.0,0.0,0,1.8,127,364.9
2017-01-11 11:00:00,21.9,42,0.0,0.0,0,4.2,110,520.1
2017-01-11 12:00:00,23.5,41,0.0,0.0,0,6.0,107,616.5
2017-01-11 13:00:00,25.7,35,0.0,0.0,0,7.8,112,644.2
2017-01-11 14:00:00,26.3,34,0.0,0.0,0,9.7,117,604.2
2017-01-11 15:00:00,26.7,33,0.0,0.0,0,10.2,122,500.3
2017-01-11 16:00:00,26.6,34,0.0,0.0,0,9.5,119,345.5
2017-01-11 17:00:00,25.7,39,0.0,0.0,0,6.9,133,163.6
2017-01-11 18:00:00,24.2,47,0.0,0.0,0,9.2,138,9.2
2017-01-11 19:00:00,21.2,63,0.0,0.0,0,9.8,144,0.0
2017-01-11 20:00:00,20.2,59,0.0,0.0,0,9.8,152,0.0
2017-01-11 21:00:00,19.7,58,0.0,0.0,0,9.5,155,0.0
2017-01-11 22:00:00,19.1,59,0.0,0.0,0,9.1,162,0.0
2017-01-11 23:00:00,18.4,60,0.0,0.0,0,8.6,165,0.0
2017-01-12 00:00:00,17.7,61,0.0,0.0,0,7.3,169,0.0
2017-01-12 01:00:00,16.8,66,0.0,0.0,0,6.6,171,0.0
2017-01-12 02:00:00,16.7,65,0.0,0.0,0,5.4,172,0.0
2017-01-12 03:00:00,16.0,66,0.0,0.0,0,4.0,185,0.0
2017-01-12 04:00:00,14.9,68,0.0,0.0,0,2.5,188,0.0
2017-01-12 05:00:00,13.9,70,0.0,0.0,0,3.3,193,0.0
2017-01-12 06:00:00,13.3,69,0.0,0.0,0,2.4,207,0.0
2017-01-12 07:00:00,13.2,67,0.0,0.0,0,2.1,211,0.0
2017-01-12 08:00:00,13.5,65,0.0,0.0,1,2.1,211,11.7
2017-01-12 09:00:00,16.1,62,0.0,0.0,1,2.2,189,146.7
2017-01-12 10:00:00,19.5,63,0.0,0.0,1,3.3,77,309.2
2017-01-12 11:00:00,21.5,51,0.0,0.0,0,3.7,79,422.4
2017-01-12 12:00:00,23.2,50,0.0,0.0,0,5.1,82,589.3
2017-01-12 13:00:00,25.1,47,0.0,0.0,0,6.9,96,639.3
2017-01-12 14:00:00,25.8,46,0.0,0.0,0,8.7,107,602.5
2017-01-12 15:00:00,26.2,43,0.0,0.0,0,10.0,111,498.8
2017-01-12 16:00:00,26.1,42,0.0,0.0,0,9.7,117,344.3
2017-01-12 17:00:00,25.4,45,0.0,0.0,0,7.7,118,163.5
2017-01-12 18:00:00,24.1,51,0.0,0.0,0,7.8,124,10.5
2017-01-12 19:00:00,21.6,68,0.0,0.0,0,7.3,147,0.0
2017-01-12 20:00:00,20.9,60,0.0,0.0,0,6.4,142,0.0
2017-01-12 21:00:00,20.3,60,0.0,0.0,0,7.1,114,0.0
2017-01-12 22:00:00,19.7,62,0.0,0.0,0,8.8,102,0.0
2017-01-12 23:00:00,19.1,66,0.0,0.0,0,9.3,103,0.0
2017-01-13 00:00:00,18.3,71,0.0,0.0,0,8.6,105,0.0
2017-01-13 01:00:00,17.7,74,0.0,0.0,0,7.8,103,0.0
2017-01-13 02:00:00,16.9,79,0.0,0.0,0,7.1,105,0.0
2017-01-13 03:00:00,16.2,82,0.0,0.0,0,6.7,106,0.0
2017-01-13 04:00:00,15.6,85,0.0,0.0,0,5.6,105,0.0
2017-01-13 05:00:00,15.3,88,0.0,0.0,1,5.6,135,0.0
2017-01-13 06:00:00,15.1,89,0.0,0.0,2,6.1,140,0.0
2017-01-13 07:00:00,15.1,88,0.0,0.0,2,6.1,140,0.0
2017-01-13 08:00:00,15.0,88,0.0,0.0,2,6.9,137,9.4
2017-01-13 09:00:00,15.1,89,0.0,0.0,2,6.7,126,89.8
2017-01-13 10:00:00,18.4,78,0.0,0.0,2,7.8,103,237.7
2017-01-13 11:00:00,19.9,72,0.0,0.0,2,9.9,109,285.7
2017-01-13 12:00:00,21.4,67,0.0,0.0,1,11.5,104,416.8
2017-01-13 13:00:00,22.8,60,0.0,0.0,1,12.1,107,439.1
2017-01-13 14:00:00,23.8,56,0.0,0.0,1,12.9,108,466.8
2017-01-13 15:00:00,24.6,53,0.0,0.0,1,15.5,112,358.1
2017-01-13 16:00:00,24.7,52,0.0,0.0,2,16.0,113,218.5
2017-01-13 17:00:00,23.9,55,0.0,0.0,1,13.7,113,79.2
2017-01-13 18:00:00,22.5,61,0.0,0.0,1,10.3,115,3.4
2017-01-13 19:00:00,21.3,67,0.0,0.0,1,9.2,116,0.0
2017-01-13 20:00:00,20.1,74,0.0,0.0,1,9.4,113,0.0
2017-01-13 21:00:00,19.2,79,0.0,0.0,1,9.6,110,0.0
2017-01-13 22:00:00,18.3,85,0.0,0.0,1,9.4,108,0.0
2017-01-13 23:00:00,17.4,90,0.0,0.0,1,9.8,107,0.0
2017-01-14 00:00:00,16.6,93,0.0,0.0,1,9.4,108,0.0
2017-01-14 01:00:00,16.5,94,0.0,0.0,2,9.2,111,0.0
2017-01-14 02:00:00,16.4,95,0.0,0.0,2,9.2,111,0.0
2017-01-14 03:00:00,15.6,96,0.0,0.0,1,8.9,111,0.0
2017-01-14 04:00:00,15.2,96,0.0,0.0,2,7.2,108,0.0
2017-01-14 05:00:00,14.8,97,0.0,0.0,1,6.5,109,0.0
2017-01-14 06:00:00,14.7,96,0.0,0.0,1,6.2,111,0.0
2017-01-14 07:00:00,15.0,94,0.0,0.0,1,8.9,104,0.0
2017-01-14 08:00:00,15.6,93,0.0,0.0,1,7.3,101,2.3
2017-01-14 09:00:00,15.7,94,0.0,0.0,1,9.7,105,34.4
2017-01-14 10:00:00,18.0,81,0.0,0.0,2,14.7,112,104.3
2017-01-14 11:00:00,19.5,73,0.0,0.0,1,17.0,111,181.2
2017-01-14 12:00:00,20.9,66,0.0,0.0,1,17.1,112,205.3
2017-01-14 13:00:00,21.8,61,0.0,0.0,2,18.4,116,156.1
2017-01-14 14:00:00,22.4,57,0.0,0.0,1,19.2,113,176.5
2017-01-14 15:00:00,22.7,54,0.0,0.0,1,20.1,114,111.8
2017-01-14 16:00:00,22.6,54,0.0,0.0,1,15.9,115,87.3
2017-01-14 17:00:00,21.9,58,0.0,0.0,1,14.7,115,41.5
2017-01-14 18:00:00,20.7,64,0.0,0.0,1,10.8,111,1.4
2017-01-14 19:00:00,19.4,72,0.0,0.0,1,11.0,109,0.0
2017-01-14 20:00:00,18.5,80,0.0,0.0,2,11.4,108,0.0
2017-01-14 21:00:00,17.6,87,0.0,0.0,2,10.2,108,0.0
2017-01-14 22:00:00,16.8,92,0.0,0.0,2,9.6,110,0.0
2017-01-14 23:00:00,16.2,94,0.0,0.0,3,9.0,113,0.0
2017-01-15 00:00:00,15.7,95,0.0,0.0,3,8.0,117,0.0
2017-01-15 01:00:00,15.3,96,0.0,0.0,3,8.0,117,0.0
2017-01-15 02:00:00,15.2,96,0.1,0.1,51,7.7,118,0.0
2017-01-15 03:00:00,15.4,95,0.0,0.0,3,7.7,118,0.0
2017-01-15 04:00:00,15.2,95,0.0,0.0,3,6.8,115,0.0
2017-01-15 05:00:00,15.3,93,0.0,0.0,2,6.1,118,0.0
2017-01-15 06:00:00,16.2,89,0.0,0.0,1,6.4,106,0.0
2017-01-15 07:00:00,16.1,89,0.0,0.0,1,1.9,338,0.0
2017-01-15 08:00:00,16.0,87,0.0,0.0,1,3.2,333,7.0
2017-01-15 09:00:00,16.1,87,0.0,0.0,1,2.2,90,118.2
2017-01-15 10:00:00,18.8,75,0.0,0.0,2,5.5,101,268.0
2017-01-15 11:00:00,20.6,68,0.0,0.0,1,8.2,105,451.4
2017-01-15 12:00:00,22.3,60,0.0,0.0,0,12.3,111,595.9
2017-01-15 13:00:00,24.6,47,0.0,0.0,0,13.9,111,636.8
2017-01-15 14:00:00,25.4,42,0.0,0.0,0,15.7,106,600.3
2017-01-15 15:00:00,25.9,40,0.0,0.0,0,15.7,106,499.7
2017-01-15 16:00:00,25.9,41,0.0,0.0,0,12.8,100,346.3
2017-01-15 17:00:00,25.1,46,0.0,0.0,0,12.3,105,167.4
2017-01-15 18:00:00,23.4,53,0.0,0.0,0,7.4,113,14.2
2017-01-15 19:00:00,21.8,63,0.0,0.0,0,10.2,122,0.0
2017-01-15 20:00:00,20.0,74,0.0,0.0,0,8.9,122,0.0
